Title,Hour Rate
Sport Turf Tech,21.77
Sport Turf Tech,21.76
Account Clerk III,21.69
Admin Asst I,21.69
CDL Instructor,21.69
CDL Instructor,21.69
CDL Instructor,21.69
CDL Instructor,21.69
CDL Instructor,21.69
CDL Instructor,21.69
Library Serv Spec,21.65
Admin Asst II,21.64
Agric Tech Lead,21.64
IT Com Op,21.63
Prg Admin Spec,21.60
Acad Prog Spec,21.58
Acad Prog Spec,21.58
Admin Asst II,21.58
Business Serv Spec,21.58
Library Serv Spec,21.58
MT Maint Mech Ld,21.58
Office Supv III,21.58
Prog Mgmt Spec,21.58
Sec Spec,21.58
Admin Asst II,21.56
Prog Mgmt Spec,21.55
IT Prog Asst,21.52
Account Clerk III,21.49
Admin Asst II,21.49
Business Serv Spec,21.49
Business Serv Spec,21.49
Prog Mgmt Spec,21.48
Storekeeper III,21.44
Admin Asst I,21.43
Housekeeping Supv I,21.41
Admin Asst II,21.39
Admin Asst II,21.37
Sec Spec,21.35
Admin Asst II,21.34
Lab Animal Tech,21.32
Acad Prog Spec,21.31
Accounting Assoc,21.31
Admin Asst II,21.31
Admin Asst II,21.31
Carpenter,21.31
Library Serv Spec,21.31
Prog Mgmt Spec,21.31
Grounds Supv,21.29
Din Serv Coord,21.27
Ext Prog Asst,21.27
Admin Asst II,21.26
"Driver, Bus",21.26
IT Telecom Asst,21.25
Admin Asst II,21.23
Library Serv Spec,21.23
Admin Asst II,21.21
Admin Asst II,21.18
Admin Asst II,21.17
Exec Adm Asst I,21.17
Clinic Coord,21.16
Clinic Coord,21.15
Cook,21.15
Housekeeping Supv II,21.15
Library Serv Spec,21.15
Library Serv Spec,21.15
Painter,21.15
Agric Tech Lead,21.14
Office Supv III,21.14
Prog Mgmt Spec,21.14
Prog Mgmt Spec,21.14
Signage Tech II,21.14
Accounting Assoc,21.12
Admin Asst I,21.11
Carpenter,21.08
Carpenter,21.08
Acad Prog Spec,21.06
Prog Mgmt Spec,21.06
Prog Mgmt Spec,21.06
Prog Mgmt Spec,21.06
Prog Mgmt Spec,21.06
Prog Mgmt Spec,21.06
Prog Mgmt Spec,21.06
Accounting Assoc,21.03
Admin Asst II,21.03
Carpenter,21.02
Food Serv Spec,21.02
Prog Mgmt Spec,21.02
Admin Asst II,20.97
Storekeeper III,20.97
MT Mlt Td Chf I,20.96
Prog Mgmt Spec,20.93
"Driver, Bus",20.88
"Driver, Bus",20.88
"Driver, Bus",20.88
"Driver, Bus",20.88
"Driver, Bus",20.88
"Driver, Bus",20.88
"Driver, Bus",20.88
"Driver, Bus",20.88
"Driver, Bus",20.88
Business Serv Spec,20.86
Driver Waste Mgmt,20.86
Housekeeping Supv II,20.86
Prog Mgmt Spec,20.85
Housekeeping Supv I,20.84
Prog Mgmt Spec,20.84
Lab Animal Tech,20.82
Library Serv Spec,20.82
Admin Asst II,20.79
Admin Asst II,20.77
Agric Tech Lead,20.77
Food Serv Sprv,20.73
Acad Prog Spec,20.72
Admin Asst I,20.72
Storekeeper III,20.71
Admin Asst II,20.70
Prog Mgmt Spec,20.70
Prog Mgmt Spec,20.70
Admin Asst II,20.68
Account Clerk III,20.66
Admin Asst II,20.64
Food Serv Spec,20.64
Office Supv I,20.64
Agric Tech Lead,20.63
Agric Tech Lead,20.63
Food Serv Spec,20.63
Food Serv Spec,20.63
Library Serv Spec,20.63
Library Serv Spec,20.63
Library Serv Spec,20.63
Library Serv Spec,20.63
Library Serv Spec,20.63
Library Serv Spec,20.63
Library Serv Spec,20.63
Library Serv Spec,20.63
Parking Enforcement Supvsr,20.63
Prog Mgmt Spec,20.63
Prog Mgmt Spec,20.63
Acad Prog Spec,20.62
Agric Tech Lead,20.60
Food Serv Spec,20.60
Account Clerk II,20.58
Prog Mgmt Spec,20.56
Acad Prog Spec,20.55
Clinic Coord,20.54
Accountant I,20.53
Prog Mgmt Spec,20.52
"Driver, Bus",20.51
Human Res Assoc I,20.49
Admin Asst I,20.48
Food Serv Spec,20.45
Admin Asst II,20.44
Admin Asst II,20.44
Clinic Coord,20.44
Ext Prog Asst,20.44
Ext Prog Asst,20.42
Admin Asst I,20.37
Prog Mgmt Spec,20.35
Accounting Assoc,20.34
Admin Asst II,20.34
Admin Asst II,20.34
Clinic Coord,20.34
Prog Mgmt Spec,20.34
Prog Mgmt Spec,20.34
Prog Mgmt Spec,20.34
Parking Enforcement Supvsr,20.32
Din Serv Coord,20.29
Admin Asst II,20.25
Agric Worker II,20.25
Exec Adm Asst I,20.25
Landscape Tech,20.25
Admin Asst II,20.24
Ext Prog Asst,20.24
Ext Prog Asst,20.24
Admin Asst II,20.22
Admin Asst I,20.17
Admin Asst I,20.17
Storekeeper III,20.16
MT Maint Mech Sr,20.15
Lab Res Tech,20.14
Library Serv Tech,20.14
Library Serv Tech,20.14
Accountant I,20.10
Agric Tech Lead,20.10
"Driver, Bus",20.10
Parking Enforcement Assoc,20.10
Prog Mgmt Spec,20.10
Admin Asst II,20.07
Lab Animal Tech Asst,20.06
Admin Asst II,20.05
Housekeeping Supv II,20.03
Cook,20.02
Cook,20.00
Accounting Assoc,19.99
Admin Asst II,19.99
Admin Asst I,19.98
Admin Asst II,19.98
Admin Asst II,19.95
Landscape Tech,19.94
Cook,19.93
Admin Asst II,19.92
Admin Asst II,19.92
Housekeeping Supv II,19.92
IT Com Op,19.90
Ext Prog Asst,19.89
Police Com Op,19.89
Police Com Op,19.89
Accountant I,19.85
Admin Asst II,19.85
"Driver, Bus",19.85
"Driver, Bus",19.85
"Driver, Bus",19.85
"Driver, Bus",19.85
"Driver, Bus",19.85
"Driver, Bus",19.85
"Driver, Bus",19.85
"Driver, Bus",19.85
"Driver, Bus",19.85
"Driver, Bus",19.85
Office Supv III,19.85
Admin Asst I,19.79
Admin Asst II,19.77
Admin Asst II,19.77
Admin Asst II,19.77
MT Maint Mechanic,19.77
Painter,19.74
Painter,19.74
Storekeeper III,19.74
Lab Animal Tech,19.72
Admin Asst II,19.71
Agric Tech,19.71
Cook,19.71
Housekeeping Supv II,19.71
MT Maint Mechanic,19.70
Din Serv Coord,19.67
Painter,19.67
Admin Asst II,19.66
Lab Animal Tech,19.66
Admin Asst I,19.65
Admin Asst II,19.65
Library Serv Tech,19.63
Admin Asst II,19.59
Admin Asst II,19.59
Lab Animal Tech,19.59
Grounds Supv,19.58
Ext Prog Asst,19.57
Ext Prog Asst,19.53
Housekeeping Supv II,19.50
Housekeeping Supv II,19.50
Admin Asst II,19.48
Accountant I,19.41
Prog Mgmt Spec,19.41
MT Maint Mechanic,19.40
Storekeeper III,19.39
Storekeeper III,19.39
Admin Asst I,19.37
Admin Asst II,19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
"Driver, Bus",19.37
Lab Animal Tech,19.37
Parking Enforcement Assoc,19.36
Admin Asst I,19.33
Housekeeping Supv II,19.32
Housekeeping Supv II,19.32
Housekeeping Supv II,19.32
Housekeeping Supv II,19.32
Admin Asst II,19.29
Admin Asst II,19.29
Din Serv Coord,19.29
Storekeeper III,19.29
Storekeeper III,19.29
Post Serv Supv I,19.26
MT Maint Mechanic,19.25
Storekeeper III,19.23
Clinic Coord,19.21
Prep Cook/Baker,19.21
Lab Animal Tech,19.20
Din Serv Coord,19.19
Admin Asst II,19.18
Housekeeping Supv II,19.16
Housekeeping Supv II,19.16
Account Clerk III,19.13
Din Serv Coord,19.13
Din Serv Coord,19.13
Ext Prog Asst,19.06
Office Supv I,19.03
Cook,19.00
Admin Asst I,18.94
Grounds Supv,18.93
Din Serv Coord,18.90
Admin Asst I,18.86
Cook,18.86
Cook,18.86
Cook,18.86
Cook,18.86
Cook,18.86
Cook,18.86
Cook,18.86
Cook,18.86
Housekeeping Supv II,18.86
Housekeeping Supv II,18.86
Housekeeping Supv II,18.86
Lab Animal Tech,18.86
Admin Asst I,18.85
Din Serv Coord,18.79
Din Serv Coord,18.79
Din Serv Coord,18.79
Admin Asst I,18.75
Admin Asst I,18.74
Ext Prog Asst,18.74
Groundskeeper Ld,18.73
Acad Prog Spec,18.70
Grounds Supv,18.70
Multi media Asst,18.70
Account Clerk II,18.69
Storekeeper I,18.68
MT Maint Aide II,18.66
Storekeeper II,18.64
Housekeeper Lead,18.63
Ext Prog Asst,18.62
IT Com Op,18.61
MT Maint Mech Sr,18.60
Admin Asst I,18.57
Cook,18.57
Cook,18.57
Ext Prog Asst,18.57
Ext Prog Asst,18.57
Housekeeping Supv II,18.57
Housekeeping Supv II,18.57
Ext Prog Asst,18.56
Clinic Coord,18.50
Housekeeping Supv II,18.49
Admin Asst I,18.48
Housekeeping Supv II,18.48
Housekeeping Supv II,18.48
Housekeeping Supv II,18.47
Housekeeping Supv II,18.47
Cook,18.46
Ext Prog Asst,18.46
Medical Asst,18.46
Storekeeper I,18.45
Account Clerk III,18.40
Account Clerk III,18.40
Admin Asst I,18.40
Agric Tech,18.40
Cook,18.40
Cook,18.40
Cook,18.40
Cook,18.40
Housekeeping Supv II,18.40
Housekeeping Supv II,18.40
Account Clerk III,18.39
Admin Asst I,18.39
Cook,18.37
Admin Asst II,18.35
Admin Asst II,18.34
Food Serv Sprv,18.34
Food Serv Sprv,18.30
Ext Prog Asst,18.28
Storekeeper II,18.28
Housekeeper Lead,18.21
IT Com Op,18.16
Din Serv Coord,18.15
Din Serv Coord,18.15
Din Serv Coord,18.15
Storekeeper II,18.15
Post Serv Supv I,18.13
Food Serv Sprv,18.12
Food Serv Sprv,18.12
Account Clerk II,18.11
MT Maint Mechanic,18.08
Prep Cook/Baker,18.05
Housekeeping Supv II,18.02
Cook,17.94
Cook,17.94
Office Clerk II,17.94
Account Clerk III,17.92
Agric Tech,17.92
Cook,17.92
Cook,17.92
Ext Prog Asst,17.92
Ext Prog Asst,17.92
Housekeeping Supv II,17.92
Ext Prog Asst,17.86
Baker,17.82
Lab Assistant,17.79
Office Clerk I,17.76
Cook,17.75
Ext Prog Asst,17.74
Ext Prog Asst,17.74
Storekeeper II,17.71
Food Serv Sprv,17.69
Food Serv Sprv,17.69
Cook,17.50
Cook,17.50
Food Serv Sprv,17.46
Storekeeper II,17.46
Storekeeper II,17.45
Grounds Supv,17.37
Food Serv Aide I,17.33
Office Assistant,17.33
Admin Asst I,17.31
Admin Asst I,17.31
Cook,17.31
Cook,17.31
Cook,17.31
Cook,17.31
Cook,17.31
Cook,17.31
Cook,17.31
Cook,17.31
Cook,17.31
Cook,17.31
Cook,17.31
Cook,17.31
Cook,17.31
Cook,17.31
Cook,17.31
Cook,17.31
Cook,17.31
Housekeeping Supv II,17.31
Housekeeper,17.30
Housekeeper,17.30
Housekeeper,17.30
Housekeeper,17.30
Housekeeper,17.26
Housekeeper,17.26
Housekeeper,17.26
MT Maint Mechanic,17.26
Storekeeper II,17.26
Grounds Supv,17.21
Library Serv Tech,17.21
Post Serv Supv I,17.21
Post Serv Supv I,17.21
Post Serv Supv I,17.21
Housekeeper,17.18
Food Serv Aide I,17.15
Housekeeper,17.15
Housekeeper,17.15
Food Serv Sprv,17.13
Office Clerk II,17.13
Parking Enforcement Assoc,17.13
Parking Enforcement Assoc,17.13
Food Serv Sprv,17.08
Food Serv Sprv,17.08
Storekeeper II,17.08
Parking Enforcement Assoc,17.05
Prep Cook/Baker,17.03
Food Serv Sprv,16.88
Food Serv Sprv,16.88
Food Serv Sprv,16.88
Housekeeper,16.79
Storekeeper II,16.78
Storekeeper II,16.78
Food Serv Sprv,16.72
Food Serv Sprv,16.72
Food Serv Sprv,16.72
Food Serv Sprv,16.72
Food Serv Sprv,16.72
Food Serv Sprv,16.72
Food Serv Sprv,16.72
Parking Enforcement Assoc,16.72
Parking Enforcement Assoc,16.72
Account Clerk II,16.71
Office Clerk II,16.60
Office Clerk II,16.50
Storekeeper II,16.47
Storekeeper II,16.47
Housekeeper,16.46
Housekeeper,16.46
Housekeeper Lead,16.46
Housekeeper Lead,16.46
MT Maint Aide I,16.46
MT Maint Aide II,16.46
Food Serv Sprv,16.31
MT Maint Aide I,16.31
Agric Worker II,16.30
Food Serv Aide II,16.23
MT Maint Aide I,16.20
Baker,16.19
Prep Cook/Baker,16.19
Prep Cook/Baker,16.17
Groundskeeper Ld,16.10
MT Maint Aide I,16.10
MT Maint Aide II,16.02
Prep Cook/Baker,16.02
MT Maint Aide I,16.01
MT Maint Aide I,16.01
MT Maint Aide I,16.01
Prep Cook/Baker,16.00
Storekeeper I,16.00
Storekeeper I,16.00
Prep Cook/Baker,15.98
Food Serv Aide I,15.94
Groundskeeper Ld,15.92
Housekeeper,15.92
Food Serv Sprv,15.90
Food Serv Sprv,15.90
Food Serv Sprv,15.90
Food Serv Sprv,15.90
Housekeeper Lead,15.78
Housekeeper Lead,15.78
Food Serv Sprv,15.73
Food Serv Sprv,15.73
Food Serv Sprv,15.73
Food Serv Sprv,15.73
Food Serv Sprv,15.73
Food Serv Sprv,15.73
Prep Cook/Baker,15.63
Prep Cook/Baker,15.63
Prep Cook/Baker,15.63
Storekeeper I,15.63
Housekeeper,15.61
Housekeeper,15.61
Housekeeper,15.61
Housekeeper,15.61
Housekeeper,15.61
Housekeeper,15.61
Housekeeper,15.61
Food Serv Aide II,15.60
Housekeeper,15.54
Agric Worker I,15.53
Food Serv Aide I,15.53
Food Serv Aide I,15.53
Food Serv Aide I,15.53
Food Serv Aide I,15.53
Food Serv Aide I,15.53
Food Serv Aide I,15.53
Food Serv Aide I,15.53
Food Serv Aide I,15.53
Food Serv Aide I,15.53
Food Serv Aide I,15.53
Food Serv Aide I,15.53
Food Serv Aide II,15.53
Food Serv Aide II,15.53
Food Serv Aide II,15.53
Food Serv Aide II,15.53
Groundskeeper,15.53
Groundskeeper,15.53
Groundskeeper Ld,15.53
Groundskeeper Ld,15.53
Groundskeeper Ld,15.53
Groundskeeper Ld,15.53
Groundskeeper Ld,15.53
Groundskeeper Ld,15.53
Groundskeeper Ld,15.53
Groundskeeper Ld,15.53
Groundskeeper Ld,15.53
Groundskeeper Ld,15.53
Groundskeeper Ld,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper,15.53
Housekeeper Lead,15.53
Housekeeper Lead,15.53
Housekeeper Lead,15.53
Housekeeper Lead,15.53
Housekeeper Lead,15.53
Housekeeper Lead,15.53
Housekeeper Lead,15.53
Housekeeper Lead,15.53
Housekeeper Lead,15.53
Housekeeper Lead,15.53
Housekeeper Lead,15.53
Housekeeper Lead,15.53
Lab Assistant,15.53
Office Clerk I,15.53
Postal Serv Proc,15.53
Service Worker,15.53
Service Worker,15.53
Service Worker,15.53
Service Worker,15.53
Service Worker,15.53
Service Worker,15.53
Service Worker,15.53
Service Worker,15.53
Service Worker,15.53
Storekeeper I,15.53
Storekeeper I,15.53
Storekeeper I,15.53
Storekeeper I,15.53
Storekeeper I,15.53
Storekeeper I,15.53
Motor Equip Op I,15.41
Groundskeeper Ld,15.15
Groundskeeper Ld,15.15
Groundskeeper Ld,15.15
Housekeeper,15.15
Housekeeper,15.15
Housekeeper,15.15
Housekeeper,15.15
Housekeeper,15.15
Housekeeper,15.15
Housekeeper,15.15
Housekeeper,15.15
Housekeeper,15.15
Housekeeper,15.15
Housekeeper,15.15
Housekeeper,15.15
Housekeeper,15.15
Housekeeper,15.15
Housekeeper,15.15
Housekeeper,15.15
Housekeeper,15.15
Housekeeper,15.15
Food Serv Aide I,15.00
Food Serv Aide I,15.00
Food Serv Aide II,15.00
Food Serv Aide II,15.00
Housekeeper,15.00
Housekeeper,15.00
Housekeeper,15.00
Housekeeper,15.00
Housekeeper,15.00
Housekeeper,15.00
Housekeeper,15.00
Housekeeper,15.00
Housekeeper,15.00
Housekeeper,15.00
Housekeeper,15.00
Housekeeper,15.00
Housekeeper,15.00
Housekeeper,15.00
Housekeeper,15.00
Housekeeper,15.00
Housekeeper,15.00
Housekeeper,15.00
Housekeeper,15.00
Housekeeper,15.00
Housekeeper,15.00
Housekeeper,15.00
Housekeeper,15.00
Housekeeper,15.00
Housekeeper Lead,15.00
Housekeeper Lead,15.00
Housekeeper Lead,15.00
Lab Assistant,15.00
MT Maint Aide I,15.00
MT Maint Aide I,15.00
MT Maint Aide I,15.00
MT Maint Aide II,15.00
MT Maint Aide II,15.00
MT Maint Aide II,15.00
MT Maint Aide II,15.00
MT Maint Aide II,15.00
Prep Cook/Baker,15.00
Prep Cook/Baker,15.00
Prep Cook/Baker,15.00
Prep Cook/Baker,15.00
Prep Cook/Baker,15.00
Prep Cook/Baker,15.00
Prep Cook/Baker,15.00
Prep Cook/Baker,15.00
Storekeeper I,15.00
Storekeeper I,15.00
MT Maint Aide I,14.67